symbol,log2FC_mut_vs_ctrl,t,p,fdr_bh
LOC100129034,-0.48428664406018146,-3.6248405517853484,0.0027591170970090854,0.0061637710658402674
PCDHGA10,-1.001934047025707,-3.631126052663652,0.0027249388512361715,0.006094080685179764
LEPR,-0.7541105609970021,-3.6360490676349513,0.002698468269477046,0.006043701312347202
CRTAC1,-1.067677051202333,-3.6425948939749353,0.0026636739596447114,0.00597669157123795
ADARB2,-0.6944000865157831,-3.642607887648513,0.00266360534467909,0.00597669157123795
EMP3,-1.2739190868102008,-3.645828509989853,0.0026466533629661065,0.005947208619861522
PRKACB,-0.7539272806424321,-3.6635113504860577,0.002555502888052699,0.005761394889210388
RHPN1,-0.9016634257534856,-3.6649198847691555,0.002548380196928007,0.005747450554513865
ALKAL2,-1.5390551796838403,-3.6666644101520487,0.00253958628840631,0.005729725413298005
CHRNA7,-0.7485103589151105,-3.672537548116618,0.0025102055904388672,0.005669218593868657
SST,-1.1122791357741368,-3.680193199561484,0.002472423303713223,0.005596733697105634
PSMA7,-0.6529865214088718,-3.6810955274329182,0.0024680081905580267,0.005590868517413416
RBPMS2,-0.8965625060794088,-3.6901907883547858,0.002423947882136334,0.005501221961309044
MSMO1,-0.8881205582400526,-3.6909547891944827,0.0024202832589590396,0.005494939399044042
SLMO2-ATP5E,-0.8021004941484575,-3.6944969391016653,0.0024033660327852802,0.005458552716181463
SMARCD3,-0.6838967571706319,-3.7000528298853546,0.0023770719805328785,0.005408853467211041
CTHRC1,-1.1136846863515288,-3.7126993723920254,0.002318301043481843,0.0052868993290713165
AIF1L,-0.6754323508321606,-3.7140937144276425,0.0023119119770367777,0.0052762548098419385
GAS2L3,-0.7547516518236091,-3.7154865068450382,0.002305547812854725,0.005263690164916002
LOC403312,-0.5530223574748968,-3.717104033900018,0.0022981790202080024,0.0052507780074077725
EIF4A1P10,-1.1670938107005606,-3.7187468317825427,0.002290719517852921,0.005239593524044181
NBEAP1,-1.6460934594999668,-3.723404940516304,0.0022697013807110324,0.005195395617534963
NME3,-0.761810273538816,-3.7281792342734335,0.002248361681593785,0.0051503950329483935
MESP1,-1.4409307253992567,-3.7284609601362426,0.002247108818716219,0.005149449367749691
SEMA6A-AS2,-0.6478031135039146,-3.731614045570663,0.0022331348990753484,0.005119340662427781
STARD4,-0.6862316528639526,-3.734478780231254,0.0022205152448333556,0.005092315170530666
PIEZO2,-0.44258034406325725,-3.738495490534868,0.002202942528106512,0.005059586997861716
PRDM14,-1.689100187608917,-3.7460722767699925,0.002170177524717292,0.004989943070711553
MOCS3,-0.6489024333618175,-3.7510873490562227,0.002148762465943456,0.004946268838240099
RAB26,-0.7838559287639193,-3.7518248645498353,0.0021456312894277867,0.0049409165305005
C1GALT1C1L,-0.896580230196487,-3.751832234446161,0.0021456000233415116,0.0049409165305005
CTNNA2-AS1,-0.8114224216362942,-3.759416498948301,0.0021136680719628584,0.004876471690301965
LOC101928416,-1.7780552959133455,-3.763738030520125,0.002095689104078474,0.004836812578313647
CCNE2,-1.1711462906433965,-3.764686616301872,0.002091763481573965,0.00483139040770475
NID2,-1.1159557585471964,-3.765051890715971,0.002090253821195122,0.004829723303402223
LOC653653,-1.366140500934317,-3.7733651585821835,0.0020561926609048145,0.004761791088532872
SKA3,-1.5929703397083472,-3.773462347541844,0.002055797804739409,0.004761791088532872
KPTN,-0.6282482673038193,-3.7829953650429444,0.0020174387852189037,0.004679114549145622
ERI3,-0.6250382035416717,-3.785809104886876,0.00200625622555195,0.0046584661600884295
KLHL29,-0.5306328066685408,-3.7918098448890714,0.0019826172964603015,0.0046140637916862745
SYDE1,-0.9914816097704454,-3.7925432282574834,0.0019797477015404026,0.004609135362872263
PART1,-1.1222590422122443,-3.794066694963918,0.001973800120026793,0.00459703447407456
FMN1,-1.714371346592921,-3.795501547945684,0.0019682150670283184,0.004585769046325956
SYS1-DBNDD2,-0.7963998271331678,-3.8003554430213153,0.001949440286263127,0.004548941360789101
RGN,-1.8346407718628928,-3.8018796445715473,0.001943582284187187,0.004540457089202536
RELL1,-0.7236086536537567,-3.8061637113421307,0.0019272127346903864,0.004507368967436883
NTNG2,-0.93894532244817,-3.8066522851330546,0.0019253547921247165,0.004504742318978821
LINC01896,-0.8128699785788384,-3.8086570242474345,0.001917750213151475,0.004490377695423431
PAX6,-1.9549842513807303,-3.8097007545670283,0.0019138031077957317,0.004486276501257299
SEC14L6,-1.3129803265216493,-3.810248617665645,0.001911734539987601,0.004484857531620357
LOC105373283,-0.8006347437923981,-3.8136161863680575,0.0018990693699060463,0.004460266374530292
WWC3,-0.3657322909478417,-3.8164443300891855,0.0018884987728460753,0.004442247689004774
TUBA4A,-0.9227617136141636,-3.824302659881914,0.001859439701713627,0.004380616975981758
BRIP1,-0.9008775186154707,-3.828911878223246,0.001842607132183613,0.004343388099400618
IFT52,-0.6599867278783149,-3.830188435696066,0.0018379726535224146,0.0043367099176645114
APOB,-0.7839510226391779,-3.8325574193920176,0.0018294035272088999,0.004318153108121123
WIPF3,-0.5781455926317611,-3.8328825604035366,0.0018282305933972423,0.004317046817228464
SLC2A1,-0.8878822920902052,-3.837265676935687,0.0018124930318599072,0.004283560067593367
FOXC1,-1.6138940808860676,-3.837592036186592,0.0018113267601580292,0.004283560067593367
LOC107984275,-0.99588122556996,-3.8383222865343942,0.0018087199112586812,0.004279217698192094
EIF6,-0.7830936947690686,-3.839154225590094,0.0018057546984381286,0.004273851853832327
RASGRF1,-0.7187662270537879,-3.841671041306327,0.0017968142545319607,0.004254334252715689
ONECUT1,-0.3859320376510132,-3.84795014728719,0.0017747046634380953,0.00420685985571366
PFDN4,-0.861794975346327,-3.85470963608771,0.0017512124345685288,0.004159214344790811
ARHGDIG,-0.7157304182024945,-3.8557949055668743,0.0017474701943839403,0.004151934996733935
FASN,-0.6822527890794052,-3.856886321524854,0.0017437149572557204,0.004144619111274744
NEXN,-1.2217431142586612,-3.8606328677343837,0.0017308865041398276,0.004117320244616664
UNC5D,-1.2311315262409128,-3.8684101262192656,0.0017045620282510106,0.004064163840209528
WDR72,-1.9438735891518526,-3.8720889068021904,0.001692252256622416,0.004037954975903235
C1orf232,-2.1058447455387683,-3.878174584478338,0.0016720867479011578,0.003994501856833242
ERF,-0.5574027781588863,-3.8785794609775124,0.0016707538502733611,0.003992873724045109
ARID5B,-1.31755509617379,-3.879943198777496,0.0016662722211404424,0.003983716347734366
C4orf19,-2.0925127118781788,-3.8814173628122464,0.001661441450137114,0.0039768200270755595
MAN2B1,-0.616347739797143,-3.8819130302656184,0.0016598203715036857,0.003974491748952185
GLIS3,-1.9187691126769137,-3.8859142908836266,0.0016467930340350776,0.003946380492038712
QPCTL,-0.4988480878764239,-3.8883571916766795,0.0016388905975614333,0.003930516182727538
LOC105371307,-2.662231989672695,-3.892374676844452,0.0016259783949983421,0.003905661270117491
B4GALT1,-0.6816439349530804,-3.895676954119407,0.0016154423974925833,0.0038818745184749258
PLK1,-0.8605513200930319,-3.898344890704164,0.001606981024382977,0.0038646926261839696
MANBAL,-0.6310731846318914,-3.9011318708216876,0.0015981902540011883,0.003846449256783386
CCNB2,-1.3709764925164984,-3.901308368657842,0.0015976351899402485,0.003846449256783386
LOC101928174,-0.7623275125308661,-3.904052006138403,0.0015890319687546718,0.0038304231098962396
DRD5,-1.6667088112146058,-3.9079511305912478,0.0015768865277594952,0.003804137904433572
ARRDC1,-0.395175210228305,-3.9089390009496676,0.0015738244235065139,0.003798245557517689
MEGF10,-2.2374114490123125,-3.9135974371606412,0.0015594660108559678,0.0037665589623904973
H2BC12,-0.6652852160394506,-3.916618429012144,0.0015502259315319513,0.0037457173670835085
UHRF1,-0.7044727383952969,-3.919433596200835,0.0015416655595671836,0.003730915862671471
RAB5IF,-0.7828437805106154,-3.9262363660442516,0.00152117776332856,0.003684243259266722
MORC4,-0.8825744841246537,-3.9315369946697074,0.001505406247433827,0.003651816500502319
FGFRL1,-1.151828733054868,-3.9352841390715163,0.001494357523908632,0.0036278857907167976
TIMP3,-0.8777787300454509,-3.937845515843917,0.0014868526704960975,0.003612527495101497
PCDHB19P,-0.7272649662356895,-3.9380852943125575,0.0014861520855563492,0.003612527495101497
LINC02620,-1.8865182602211412,-3.938826051434468,0.0014839898636924136,0.00360986423191845
LOC105377212,-0.8465896882258324,-3.9415865054409323,0.0014759604557945225,0.0035917576792459
SCUBE2,-0.8997024823031681,-3.9449437933391134,0.0014662546266889646,0.0035738134638581918
SLC2A12,-1.7514280962642288,-3.948306568809051,0.0014565980982460991,0.0035516890780622865
RIN3,-2.8411474815969573,-3.9524929794089547,0.001444666893455806,0.0035287470546263833
LYNX1,-0.9307054370368643,-3.9620666793326387,0.0014177547966541862,0.00346939596945715
GSAP,-1.9950287890768594,-3.964505777828863,0.0014109804018458693,0.003455577252622924
LOC105375249,-1.7071685054824703,-3.9692581988830615,0.0013978755430134702,0.0034262203433316958
MACROD1,-0.7400931823878089,-3.9694074500772776,0.0013974659959973682,0.0034262203433316958
LINC00886,-1.2078850825849807,-3.977175740770753,0.0013763176836107177,0.00338013918290613
RAMP2,-1.0558705019564445,-3.9795013931517254,0.0013700500211078397,0.0033669600999888583
SLC27A5,-0.9906128801640101,-3.9824265748119227,0.00136220791490006,0.003350856548289474
C1QL1,-2.1946819616657933,-3.982611012774398,0.0013617149923539267,0.003350856548289474
F12,-0.9302136183342038,-3.9858165754872057,0.0013531769021722009,0.003331315024223129
ATP2B4,-0.6662450310025434,-3.9873417178040635,0.0013491338323218403,0.003322696019338241
MYH15,-0.785033278653213,-3.992690332443914,0.001335052028322356,0.0032906590002477047
CMTM7,-1.2164070393316107,-3.9984663302165115,0.0013200132547548677,0.003258832562081087
FAM72D,-0.8378395772575162,-4.002241290820638,0.0013102779766226468,0.003240017747759913
HMGCS1,-0.7334945258339767,-4.004813314433025,0.0013036869363798574,0.0032276255735090974
LINC02762,-0.8835210263836285,-4.016002639767543,0.0012754045668048747,0.0031601576372327737
SLC2A10,-1.3467193821336712,-4.0173248269276005,0.0012721041910242696,0.0031532546263561556
FUT1,-1.0401582829212639,-4.018243016245027,0.001269817381827092,0.0031488594460356285
COL22A1,-1.3153942914130001,-4.025480018415247,0.001251939353812595,0.0031146056164250025
NIPSNAP3A,-0.7541202253432803,-4.031570024117456,0.0012370939442214956,0.003080172980535243
MET,-1.0270263604309424,-4.032770870640277,0.0012341879503294715,0.003074186158276985
MFSD3,-0.7592035930555521,-4.037930159149805,0.0012217817635137016,0.0030445212237150366
CREG1,-0.8245008656714692,-4.041279810528947,0.0012137953083277762,0.003028313081013133
PIGU,-0.6938719265711385,-4.041453365701581,0.001213382961944214,0.003028313081013133
CDKN3,-1.8335673798169685,-4.046269358262527,0.001201997599938474,0.0030025449419815993
CRELD1,-0.6486341014071977,-4.046731716499463,0.0012009103047658546,0.0030022757619146364
ROMO1,-0.9077223132616945,-4.050137348114001,0.0011929323981140479,0.002984765551199638
EGFL7,-1.2161725844665663,-4.052275568088369,0.0011879511559391113,0.002973515959945591
CABCOCO1,-2.5197738063298676,-4.054478115040888,0.001182842259628183,0.0029631479573031315
ADA,-1.5181171743923936,-4.054605428432897,0.001182547637882822,0.0029631479573031315
LINGO3,-0.9220373465086278,-4.055257928306553,0.001181038833837514,0.002962261886834681
MYO18B,-1.0442521620664547,-4.055877059485466,0.0011796090072312537,0.0029598867025491544
VSTM2A-OT1,-0.9814907341531124,-4.061980630079523,0.001165607629054948,0.0029295509496132972
LOC100506731,-1.8069005321243568,-4.063816268743015,0.0011614300233480244,0.0029214468785898192
IFITM3,-2.01443247526094,-4.064054498576578,0.0011608889744186676,0.002921284652375383
FNDC1,-1.0828830572473165,-4.070731268354363,0.001145829474467274,0.002889319077945039
TUBB4B,-0.8010004308891614,-4.07103726703791,0.0011451440938939964,0.002888779133979505
HSPB1,-1.4149362399356586,-4.072238946544264,0.0011424566025073244,0.0028837226990784098
TCEAL6,-1.9333247788120511,-4.077770208714276,0.0011301690684481286,0.002858885848794859
GPR61,-0.772520616274396,-4.080088089314537,0.0011250601871019316,0.0028486654055905995
TRNF,-0.8960722954847136,-4.082473936061006,0.0011198261401135902,0.0028365843962381435
LOC105377567,-0.9356908071236051,-4.085062627324434,0.0011141752302839757,0.0028234370242417412
WNT2B,-0.9651289375714457,-4.090067784744073,0.0011033318516410705,0.0028017498966693296
RPH3A,-0.7866493417234574,-4.09216228280822,0.0010988263071613049,0.0027937559300706834
LOC101928255,-1.030552132951295,-4.094988016631164,0.0010927775548307986,0.002779554527432695
PLCB3,-0.5831666477628047,-4.095268041080956,0.0010921799920032462,0.0027791877754171435
PTHLH,-1.504460055285492,-4.096579868504871,0.001089385039757758,0.0027743790169152713
CDCA7L,-2.4194593568129807,-4.0968593086632055,0.0010887906154014961,0.002774017652706222
P2RY1,-1.2399965921399354,-4.098316915911421,0.0010856953672181257,0.0027684328623324085
SNTG1,-0.7098203724197977,-4.102146086633166,0.001077606848420405,0.0027500957455524905
IDI1,-0.764185290954472,-4.102263665435063,0.0010773594587482989,0.0027500957455524905
CD82,-1.4618754690144615,-4.10358916641557,0.0010745745738534036,0.002745786635148547
NAA38,-0.9152560977174058,-4.10385489129316,0.0010740171704381228,0.002745506778476102
ELK3,-1.1312347170348702,-4.107456409771745,0.0010664914527678299,0.0027274061766653303
PCDHGB7,-0.9301034144647965,-4.1107257995593,0.0010597064330216926,0.0027123175091536434
MBNL3,-2.2219550134479076,-4.111813734483433,0.0010574584222090917,0.0027099582475508914
INSIG1,-1.0525935250314173,-4.12309981236699,0.001034423541873672,0.002657592754268906
PCYT2,-1.0759819068911667,-4.137382880967094,0.0010060055650215317,0.0025943685795464825
SHBG,-0.9413465426888923,-4.141953760910426,0.0009970808880706771,0.0025746022931226833
CA2,-1.734121052792102,-4.143086982666039,0.000994880820094965,0.002571087448221811
EHD2,-1.985965586020304,-4.14633103060058,0.000988610152998682,0.0025581174495069316
TMC6,-1.071674814083496,-4.1463892463541825,0.0009884979934106652,0.0025581174495069316
PDE1B,-0.661690261174986,-4.151117150968156,0.0009794324468031586,0.002537582797507761
PPARG,-1.9009588886289888,-4.151644757950553,0.000978426073963604,0.0025360472868485805
ACOT8,-0.7486923139030373,-4.162416751987533,0.0009581089892940246,0.002486540264340546
LONRF3,-1.367286333392531,-4.172041254044088,0.0009403215215967303,0.0024424453082152356
NOMO3,-0.6419919552118158,-4.172603173053851,0.0009392935171810254,0.0024408093515556105
HOXB6,-0.44496091973912205,-4.172860558006813,0.0009388230277342011,0.0024406213570867907
LOC101929188,-1.0946880155927459,-4.173704680676466,0.0009372816973565852,0.002437648198895149
ADAP1,-0.7874930049990269,-4.176519752045805,0.0009321602008551562,0.002427418025166571
TCF7L1,-2.508991073120847,-4.179365025926564,0.0009270128634120182,0.0024150398864070002
FGF7,-0.9032440240968846,-4.179787018972763,0.0009262519244921416,0.0024140834596670185
CRYL1,-0.9391894750472116,-4.181680545097038,0.0009228453777670426,0.002407251985409349
ZNF560,-0.9760448144327015,-4.188409642300194,0.0009108428429065671,0.002377967047281625
PPDPF,-0.7396205714098699,-4.192696585869113,0.0009032797859270497,0.0023612388433828634
LOC105370824,-2.0576591795580623,-4.200154614115211,0.000890275178947208,0.002332216601259139
BAALC,-0.8071737580476633,-4.203020022917175,0.0008853298788068602,0.002320253166774713
RFK,-0.6620986725804205,-4.207969397925825,0.0008768541112424454,0.0022990229691686017
GPR37,-1.1977059630819962,-4.210209701330046,0.0008730449785378996,0.0022919767530780832
SC5D,-0.7250454625811855,-4.210551026315958,0.0008724661218396958,0.0022919767530780832
IL17D,-0.7089711599622718,-4.210601683327214,0.0008723802455833831,0.0022919767530780832
FAM111A,-2.10846109132786,-4.2138598536889,0.0008668749846859241,0.002281642852068416
GALNTL6,-1.293502668475502,-4.214838211430709,0.0008652288323776663,0.002280081773351723
CCDC85A,-0.8210559463382173,-4.2199862161054025,0.0008566195804867722,0.002260472676876416
GCAT,-1.1780236072588965,-4.224019923504635,0.0008499351811465358,0.00224379959536101
CRB2,-0.8768355856515848,-4.232453829079125,0.0008361312160934887,0.002210213175788308
KCNF1,-0.7193340517972858,-4.233343908756952,0.0008346878685424899,0.0022073497127547293
LDHA,-1.1188883732073516,-4.237820253398729,0.0008274676740848604,0.0021910915084838853
GNG13,-1.649273189083607,-4.24078670789544,0.000822718177304391,0.0021803988010704353
CD99P1,-1.3710412522934994,-4.2506092328571,0.0008071901428557899,0.002145415584832982
FBLN7,-1.0817316834925361,-4.258130176746956,0.0007955039062015664,0.0021183488032213735
TNFSF9,-1.1753041706563905,-4.2586330391429295,0.0007947287597813494,0.0021172043882919044
HSD11B1L,-0.6960446337126944,-4.265324668851216,0.0007844872399150309,0.0020926487296253874
BOC,-0.9392043973254488,-4.273563684638984,0.0007720631037722839,0.002061480914398894
